FL A1 DF 1,FL A1 DF 2,FL A2 DF 1,FL A2 DF 2,FL A3 DF 1,FL A3 DF 2,FR A1 DF 1,FR A1 DF 2,FR A2 DF 1,FR A2 DF 2,FR A3 DF 1,FR A3 DF 2,BL A1 DF 1,BL A1 DF 2,BL A2 DF 1,BL A2 DF 2,BL A3 DF 1,BL A3 DF 2,BR A1 DF 1,BR A1 DF 2,BR A2 DF 1,BR A2 DF 2,BR A3 DF 1,BR A3 DF 2,SP A1 DF 1,SP A1 DF 2,SP A2 DF 1,SP A2 DF 2,T FL,T FR,T BL,T BR
-0.9967610571107333,0.0,-2.4657312895101025,0.0,-1.1228067871596106,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8403819035850604,0.0,-2.471627098183917,0.0,-1.191448961130551,0.0,-0.14474827311718963,0.0,-1.7600235185688216,0.0,0.9923378462503116,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.9967610571107333,0.0,-2.4657312895101025,0.0,-1.1228067871596106,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8403819035850604,0.0,-2.471627098183917,0.0,-1.191448961130551,0.0,-0.14852549473323284,0.0,-1.777262704387061,0.0,0.5240881207582406,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.9967610571107333,0.0,-2.4657312895101025,0.0,-1.1228067871596106,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8403819035850604,0.0,-2.471627098183917,0.0,-1.191448961130551,0.0,-0.1399900631824278,0.0,-1.7032264432715314,0.0,0.1018184196326275,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.9967610571107333,0.0,-2.4657312895101025,0.0,-1.1228067871596106,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8403819035850604,0.0,-2.471627098183917,0.0,-1.191448961130551,0.0,-0.13675640621379026,0.0,-1.6058749349294446,0.0,-0.17979094047117394,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.9967610571107333,0.0,-2.4657312895101025,0.0,-1.1228067871596106,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8403819035850604,0.0,-2.471627098183917,0.0,-1.191448961130551,0.0,-0.14353995095594785,0.0,-1.4988312201451301,0.0,-0.4120992932475369,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.9967610571107333,0.0,-2.4657312895101025,0.0,-1.1228067871596106,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8403819035850604,0.0,-2.471627098183917,0.0,-1.191448961130551,0.0,-0.1635775223027065,0.0,-1.391884106518877,0.0,-0.5999966024140702,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.9967610571107333,0.0,-2.4657312895101025,0.0,-1.1228067871596106,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8403819035850604,0.0,-2.471627098183917,0.0,-1.191448961130551,0.0,-0.22903439185068342,0.0,-1.2333173205031316,0.0,-0.8152065501421282,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.9967610571107333,0.0,-2.4657312895101025,0.0,-1.1228067871596106,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8403819035850604,0.0,-2.471627098183917,0.0,-1.191448961130551,0.0,-0.31254577614770485,0.0,-1.1271833827331923,0.0,-0.8965502733230895,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-1.0011866045872186,0.0,-2.5049442596851748,0.0,-0.636879253645855,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8488453224485615,0.0,-2.516025648744006,0.0,-0.9510907902835997,0.0,-0.38406176987951524,0.0,-1.1084593649623926,0.0,-1.0356861375390323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9919668347908774,0.0,-2.4475655261727396,0.0,-0.22171288007507783,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8592885063128821,0.0,-2.558689474696747,0.0,-0.6835964885676118,0.0,-0.4124464303005211,0.0,-1.1150073833349863,0.0,-1.176018458758994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9644739201130998,0.0,-2.301571295609708,0.0,0.16841629768703958,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8556412700663354,0.0,-2.544734411055691,0.0,-0.4459864357662622,0.0,-0.43614789616807625,0.0,-1.1304253791851355,0.0,-1.324116679541961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9109994299218203,0.0,-2.102388961857325,0.0,0.5650753052032016,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8341863527663622,0.0,-2.455636686811227,0.0,-0.21749282447151996,0.0,-0.45577007436064454,0.0,-1.1504469864991638,0.0,-1.4890550239870262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.6949279932225569,0.0,-1.9354003332751546,0.0,1.2716623443836665,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.803044484493495,0.0,-2.2863226305887485,0.0,0.033838056038341335,0.0,-0.47294831423538897,0.0,-1.1739467121340725,0.0,-1.6709367171060419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.5255402490064567,0.0,-1.9251523325297537,0.0,1.1990018040949693,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.7796441667118805,0.0,-2.0228452549946154,0.0,0.32065061834507347,0.0,-0.4901257933281675,0.0,-1.2031031768995595,0.0,-1.8589185617273958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.33071426399380854,0.0,-1.8777273479785737,0.0,1.1872063518015938,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.79734171342704,0.0,-1.6311786469780847,0.0,1.0334244542970232,0.0,-0.5094612753542211,0.0,-1.2416788169891562,0.0,-2.0362909727166265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.1475021347561727,0.0,-1.7655275245273176,0.0,1.187867900514231,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.885582765737531,0.0,-1.1619542050144425,0.0,1.4118091680084062,0.0,-0.5318144421300652,0.0,-1.291692764882049,0.0,-2.19173957998748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.14474827159883574,0.0,-1.7600235200242573,0.0,0.9923378416612865,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.852936574777114,0.0,-1.3258828158139928,0.0,1.2706595963277945,0.0,-0.5570002618042804,0.0,-1.3522300764738953,0.0,-2.323635443553861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.14852549298012985,0.0,-1.7772627047761511,0.0,0.5240881171223344,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8572106576466294,0.0,-1.4124314280115429,0.0,0.8542936915851733,0.0,-0.5846398095179581,0.0,-1.420885517975703,0.0,-2.4350644709018483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.13999006139966852,0.0,-1.7032264433672837,0.0,0.10181841817819404,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.856540602257128,0.0,-1.408446575516352,0.0,0.5382111834043677,0.0,-0.6146061059222698,0.0,-1.4952000226842777,0.0,-2.529136439310919,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.1367564044580014,0.0,-1.605874934923778,0.0,-0.17979094129818707,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.848350924653269,0.0,-1.3734160898896768,0.0,0.30874291831442857,0.0,-0.6470438149662505,0.0,-1.5731307881699412,0.0,-2.6079072007205455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.14353994925953417,0.0,-1.498831220106835,0.0,-0.4120992936512038,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8336579270330806,0.0,-1.3201046821929827,0.0,0.1067190179399291,0.0,-0.6822535822295968,0.0,-1.6530475402507063,0.0,-2.6728080882513883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.1635775206823067,0.0,-1.3918841064832028,0.0,-0.5999966024961831,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.8139964990292818,0.0,-1.2548648465162255,0.0,-0.07851741078980501,0.0,-0.7205812155120404,0.0,-1.733650704016835,0.0,-2.7250864831630817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.22903439035906814,0.0,-1.2333173204908983,0.0,-0.8152065499496319,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.791390113662942,0.0,-1.1828944050202206,0.0,-0.24840303174055567,0.0,-0.7623389527591762,0.0,-1.81390503066714,0.0,-2.7659878539355383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.3125457747484406,0.0,-1.1271833827126194,0.0,-0.8965502730315786,0.0,-0.8439486369776241,0.0,-2.4192351963330863,0.0,-1.2179212312214798,0.0,-0.7528179666446952,0.0,-1.058649570509997,0.0,-0.4645761917515081,0.0,-0.8077560421758307,0.0,-1.8929848911250065,0.0,-2.7967740959353233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.3840617688969594,0.0,-1.1084593651220418,0.0,-1.035686138306914,0.0,-0.8520450748192929,0.0,-2.465302817375756,0.0,-0.976312604158903,0.0,-0.7475239885452192,0.0,-1.0367557023018779,0.0,-0.6240508027290739,0.0,-0.8569529327175798,0.0,-1.9702242539102883,0.0,-2.8186798272589364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
-0.4124464294626793,0.0,-1.1150073835393273,0.0,-1.1760184591745078,0.0,-0.8638979661182016,0.0,-2.5157770207690784,0.0,-0.6974058367017286,0.0,-0.7465848180064589,0.0,-1.0303766422429708,0.0,-0.7360841412520829,0.0,-0.9099339599401342,0.0,-2.045072139799954,0.0,-2.832864379870783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.43614789545147215,0.0,-1.1304253794361276,0.0,-1.3241166796016635,0.0,-0.862671612600888,0.0,-2.5109532433254054,0.0,-0.4508771535810059,0.0,-0.7465118677672762,0.0,-1.031370454803222,0.0,-0.8526374807804475,0.0,-0.9665935773006842,0.0,-2.117056175115804,0.0,-2.8403845230442557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.45577007374479006,0.0,-1.1504469868027467,0.0,-1.4890550236750495,0.0,-0.8433256751808971,0.0,-2.428782996549201,0.0,-0.22129367861957894,0.0,-0.7442594468819319,0.0,-1.0327796512396294,0.0,-0.9849399490492075,0.0,-1.0267311872404044,0.0,-2.1857554234873042,0.0,-2.8421930770426065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.47294831369682466,0.0,-1.173946712483719,0.0,-1.670936716447812,0.0,-0.813919201315457,0.0,-2.266841969426229,0.0,0.02841015193159757,0.0,-0.7366848399530355,0.0,-1.026890386328875,0.0,-1.1468263919778754,0.0,-1.0900699304253738,0.0,-2.2507822088876006,0.0,-2.8391577980922387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.49012579283992785,0.0,-1.2031031772627179,0.0,-1.8589185608366052,0.0,-0.7906939065396057,0.0,-2.0135875339438525,0.0,0.311331323110422,0.0,-0.7211853225957681,0.0,-1.0055651515780348,0.0,-1.3525443533869628,0.0,-1.1562755996575822,0.0,-2.3117721852681568,0.0,-2.8320904108638225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.5094612748946981,0.0,-1.241678817319562,0.0,-2.036290971757601,0.0,-0.8019609314535221,0.0,-1.6465202057129016,0.0,0.9968012116249829,0.0,-0.6991127848480945,0.0,-0.9670197945316388,0.0,-1.601162480463016,0.0,-1.2249730997568626,0.0,-2.3683822068331843,0.0,-2.821775204496237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.5318144416902975,0.0,-1.29169276514892,0.0,-2.191739579076731,0.0,-0.8741256645243607,0.0,-1.1981396228298355,0.0,1.3675955145021002,0.0,-0.6798908961954981,0.0,-0.9281451313971831,0.0,-1.8514270987989545,0.0,-1.2957593096649123,0.0,-2.4202959757881257,0.0,-2.8089885135905743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.5570002613845348,0.0,-1.352230076670915,0.0,-2.323635442729228,0.0,-0.8499796015903076,0.0,-1.3541065726693424,0.0,1.205481436721695,0.0,-0.6742172215575359,0.0,-0.9154820534038786,0.0,-2.0485894777783114,0.0,-1.301962410134223,0.0,-2.4267198600520956,0.0,-2.9930629380760956,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5846398091209597,0.0,-1.42088551811,0.0,-2.4350644701613917,0.0,-0.8551073920890113,0.0,-1.423857237722637,0.0,0.7934797786165344,0.0,-0.6832222948076794,0.0,-0.9367967421388981,0.0,-2.1874193235624793,0.0,-1.2753516395019515,0.0,-2.3714661889557638,0.0,2.873019814200539,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.6146061055497603,0.0,-1.4952000227662063,0.0,-2.5291364386462356,0.0,-0.8533754579101016,0.0,-1.4142756812261141,0.0,0.4913893983243587,0.0,-0.702131033788139,0.0,-0.9828184742190729,0.0,-2.293087457309784,0.0,-1.2725837868492174,0.0,-2.3245449016851603,0.0,2.3063451619615734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.6470438146183835,0.0,-1.573130788209249,0.0,-2.6079072001263612,0.0,-0.8440570474681262,0.0,-1.375710000362107,0.0,0.2634345975407517,0.0,-0.7268135802343432,0.0,-1.0432947287001078,0.0,-2.3826124708392045,0.0,-1.256078364212665,0.0,-2.3939534367702255,0.0,1.9059250787678899,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.6822535819052868,0.0,-1.6530475402558373,0.0,-2.672808087725037,0.0,-0.8283413287362,0.0,-1.3195514209537467,0.0,0.06123250474608888,0.0,-0.7551065620980997,0.0,-1.1120233513216355,0.0,-2.46224857521691,0.0,-1.3411598360106334,0.0,-2.211701563913905,0.0,1.574027888889482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.7205812152094166,0.0,-1.7336507039949671,0.0,-2.7250864827026335,0.0,-0.8079489922785585,0.0,-1.2520891215167,0.0,-0.1240374796150272,0.0,-0.7860897445715311,0.0,-1.1857295927191007,0.0,-2.5336693869332656,0.0,-1.42485493512969,0.0,-2.0921855603991104,0.0,1.310587396233739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.7623389524759472,0.0,-1.8139050306242934,0.0,-2.765987853538678,0.0,-0.7851183023597863,0.0,-1.1787770581636101,0.0,-0.292844325427867,0.0,-0.8194185569146843,0.0,-1.262561508988318,0.0,-2.597137200615238,0.0,-1.4417410244356743,0.0,-2.17756391997171,0.0,0.808185732264068,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.8077560419095486,0.0,-1.892984891066158,0.0,-2.7967740955989493,0.0,-0.7473679196057739,0.0,-1.053727952348328,0.0,-0.5064623068552669,0.0,-0.8549829076741804,0.0,-1.3413013946691326,0.0,-2.652584065963357,0.0,-1.4426212100453926,0.0,-2.216887075684143,0.0,-0.05549471998841149,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.8569529324658185,0.0,-1.9702242538395214,0.0,-2.818679826979168,0.0,-0.7419644053620282,0.0,-1.0311474835184438,0.0,-0.6242139166229839,0.0,-0.8927596340978545,0.0,-1.4210485056740714,0.0,-2.6999432653113447,0.0,-1.4426175808491388,0.0,-2.2167486999686177,0.0,-0.10761314999477545,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-0.9099339597006066,0.0,-2.045072139720624,0.0,-2.832864379643139,0.0,-0.740976799130896,0.0,-1.0241782664192298,0.0,-0.7360815744602123,0.0,-0.9327515240449604,0.0,-1.5011026756970853,0.0,-2.739247620691789,0.0,-1.4426176278417473,0.0,-2.2167504925414776,0.0,-0.10743989361456574,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-0.9665935770713121,0.0,-2.117056175030709,0.0,-2.840384522863864,0.0,-0.7409304953068254,0.0,-1.0246927003899602,0.0,-0.8522120027605586,0.0,-0.9749625500742498,0.0,-1.580915395458137,0.0,-2.770654051126372,0.0,-1.4426176272343296,0.0,-2.216750469371148,0.0,-0.10744213846637773,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.026731187019355,0.0,-2.185755423398837,0.0,-2.842193076904381,0.0,-0.7388244276130687,0.0,-1.0258254960896824,0.0,-0.9836157457539336,0.0,-1.019388633496602,0.0,-1.660057742962762,0.0,-2.7944427464103123,0.0,-1.4426176272421811,0.0,-2.2167504696706506,0.0,-0.10744210945007993,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.0900699302110781,0.0,-2.250782208797874,0.0,-2.839157797991007,0.0,-0.7316017274291506,0.0,-1.0200783027463314,0.0,-1.1436862427767789,0.0,-1.066014994288424,0.0,-1.7381898434558414,0.0,-2.811008231067091,0.0,-1.4426176272420799,0.0,-2.216750469666779,0.0,-0.1074421098251479,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.1562755994487426,0.0,-2.311772185179093,0.0,-2.832090410794411,0.0,-0.7167518225753433,0.0,-0.9996287027585993,0.0,-1.3460916818591384,0.0,-1.1148154395372725,0.0,-1.8150291383036157,0.0,-2.8208501244717077,0.0,-1.4426176272420812,0.0,-2.2167504696668288,0.0,-0.10744210982029934,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.2249730995524555,0.0,-2.3683822067465696,0.0,-2.8217752044535356,0.0,-0.6955020597378967,0.0,-0.9626463808496264,0.0,-1.5902296618017004,0.0,-1.1657507910513094,0.0,-1.8903185415216455,0.0,-2.824567105509945,0.0,-1.4426176272420812,0.0,-2.216750469666828,0.0,-0.10744210982036151,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.2957593094641835,0.0,-2.420295975705626,0.0,-2.8089885135696018,0.0,-0.6767354439529463,0.0,-0.9248799037829518,0.0,-1.8375592065866924,0.0,-1.2187648491660719,0.0,-1.963796536910964,0.0,-2.822854539046049,0.0,-1.4426176272420812,0.0,-2.216750469666828,0.0,-0.10744210982036018,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.3019624098590539,0.0,-2.426719859934251,0.0,-2.9930629420865773,0.0,-0.6708914899644185,0.0,-0.9119031304285459,0.0,-2.0351048611483487,0.0,-1.2195371053132429,0.0,-1.9649879544194082,0.0,-2.9582248066841177,0.0,-1.4426176272420812,0.0,-2.216750469666828,0.0,-0.10744210982036018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.275351639420343,0.0,-2.3714661888205506,0.0,2.8730198092040347,0.0,-0.679470078705263,0.0,-0.9321240966026174,0.0,-2.1755902360361783,0.0,-1.1878249761225796,0.0,-1.9050032094630893,0.0,3.13276580671144,0.0,-1.4426176272420812,0.0,-2.216750469666828,0.0,-0.10744210982036018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.2725837869067447,0.0,-2.3245449023970934,0.0,2.3063451588914283,0.0,-0.6979901726133098,0.0,-0.9770730437887618,0.0,-2.2826096798861966,0.0,-1.1531568399651917,0.0,-1.8073176083748779,0.0,2.8671706132524193,0.0,-1.4426176272420812,0.0,-2.216750469666828,0.0,-0.10744210982036018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.2560783640412692,0.0,-2.3939534380681695,0.0,1.905925076487014,0.0,-0.7223725400088905,0.0,-1.0367261614289411,0.0,-2.3731302045856397,0.0,-1.141622195564124,0.0,-1.7271099031129333,0.0,2.625690840576329,0.0,-1.4426176272420812,0.0,-2.216750469666828,0.0,-0.10744210982036018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.3411598360521761,0.0,-2.211701565733209,0.0,1.574027884708812,0.0,-0.7504242807754351,0.0,-1.1048562912214006,0.0,-2.4536243365890167,0.0,-1.115155658408466,0.0,-1.5799187854050345,0.0,2.7960852084085754,0.0,-1.4426176272420812,0.0,-2.216750469666828,0.0,-0.10744210982036018,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
-1.4248549347403796,0.0,-2.0921855639048834,0.0,1.3105873897439917,0.0,-0.7811955548944822,0.0,-1.1781333268208334,0.0,-2.5258806332032187,0.0,-1.0843466869561027,0.0,-1.4542933459308793,0.0,3.0455057855586247,0.0,-1.4426176272420812,0.0,-2.216750469666828,0.0,-0.10744210982036018,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
-1.441741023568491,0.0,-2.177563924519151,0.0,0.8081857230018406,0.0,-0.8143247347198539,0.0,-1.2546670183096822,0.0,-2.5901984147644668,0.0,-1.0559998930740333,0.0,-1.3641812229312626,0.0,-2.97372489975146,0.0,-1.4426176272420812,0.0,-2.216750469666828,0.0,-0.10744210982036018,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
-1.442621209104519,0.0,-2.2168870766089905,0.0,-0.05549472172855996,0.0,-0.8496935958448502,0.0,-1.333214567736226,0.0,-2.646513423364389,0.0,-1.0347336002620615,0.0,-1.3080630106633335,0.0,-2.7147203222428384,0.0,-1.4426176272420812,0.0,-2.216750469666828,0.0,-0.10744210982036018,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.4426175799090997,0.0,-2.216748700924369,0.0,-0.10761314700605107,0.0,-0.8872757479163114,0.0,-1.4128560660295229,0.0,-2.6947501123840776,0.0,-1.0273963231514678,0.0,-1.2880234463363638,0.0,-2.7277018889427604,0.0,-1.4426176272420812,0.0,-2.216750469666828,0.0,-0.10744210982036018,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.442617626901693,0.0,-2.2167504934966678,0.0,-0.10743989066335136,0.0,-0.9270732425946817,0.0,-1.4928749095452063,0.0,-2.734928214879458,0.0,-1.0250202087276081,0.0,-1.2814606153452845,0.0,-2.730699433278336,0.0,-1.4426176272420812,0.0,-2.216750469666828,0.0,-0.10744210982036018,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
